snapshot_date,account_id,active_users_7d,conversations_7d,ai_suggestions_accepted_7d,tickets_7d,escalations_7d,renewal_due_in_30d_flag,churned_flag
2025-01-15,acct_00000005,0,0,0,0,0,0,0
2025-01-16,acct_00000005,0,0,0,0,0,0,0
2025-01-17,acct_00000005,0,0,0,0,0,0,0
2025-01-18,acct_00000005,0,0,0,0,0,0,0
2025-01-19,acct_00000005,0,0,0,0,0,0,0
2025-01-20,acct_00000005,0,0,0,0,0,0,0
2025-01-21,acct_00000005,0,0,0,0,0,0,0
2025-01-22,acct_00000005,0,0,0,0,0,0,0
2025-01-23,acct_00000005,0,0,0,0,0,0,0
2025-01-24,acct_00000005,0,0,0,0,0,0,0
2025-01-25,acct_00000005,0,0,0,0,0,0,0
2025-01-26,acct_00000005,0,0,0,0,0,0,0
2025-01-27,acct_00000005,0,0,0,0,0,0,0
2025-01-28,acct_00000005,0,0,0,0,0,0,0
2025-01-29,acct_00000005,0,0,0,0,0,0,0
2025-01-30,acct_00000005,0,0,0,0,0,0,0
2025-01-31,acct_00000005,0,0,0,0,0,0,0
2025-02-01,acct_00000005,0,0,0,0,0,0,0
2025-02-02,acct_00000005,0,0,0,0,0,0,0
2025-02-03,acct_00000005,0,0,0,0,0,0,0
2025-02-04,acct_00000005,0,0,0,0,0,0,0
2025-02-05,acct_00000005,0,0,0,0,0,0,0
2025-02-06,acct_00000005,0,0,0,0,0,0,0
2025-02-07,acct_00000005,0,0,0,0,0,0,0
2025-02-08,acct_00000005,0,0,0,0,0,0,0
2025-02-09,acct_00000005,0,0,0,0,0,0,0
2025-02-10,acct_00000005,1,0,0,0,0,0,0
2025-02-11,acct_00000005,2,0,1,0,0,0,0
2025-02-12,acct_00000005,4,1,2,1,0,0,0
2025-02-13,acct_00000005,5,3,2,3,0,0,0
2025-02-14,acct_00000005,6,5,3,5,1,0,0
2025-02-15,acct_00000005,8,6,6,6,1,0,0
2025-02-16,acct_00000005,8,6,6,6,1,0,0
2025-02-17,acct_00000005,9,8,9,8,1,0,0
2025-02-18,acct_00000005,10,8,11,8,1,0,0
2025-02-19,acct_00000005,11,7,11,7,1,0,0
2025-02-20,acct_00000005,13,5,13,5,1,0,0
2025-02-21,acct_00000005,15,3,13,3,0,0,0
2025-02-22,acct_00000005,16,3,12,3,0,0,0
2025-02-23,acct_00000005,17,3,18,3,0,0,0
2025-02-24,acct_00000005,17,1,17,1,0,0,0
2025-02-25,acct_00000005,18,1,17,1,0,0,0
2025-02-26,acct_00000005,18,1,18,1,0,0,0
2025-02-27,acct_00000005,17,2,22,2,0,0,0
2025-02-28,acct_00000005,18,3,24,3,0,0,0
2025-03-01,acct_00000005,19,4,27,4,0,0,0
2025-03-02,acct_00000005,19,4,24,4,0,0,0
2025-03-03,acct_00000005,19,4,23,4,0,0,0
2025-03-04,acct_00000005,20,4,22,4,0,0,0
2025-03-05,acct_00000005,18,4,21,4,0,0,0
2025-03-06,acct_00000005,22,3,18,3,0,0,0
2025-03-07,acct_00000005,23,2,16,2,0,0,0
2025-03-08,acct_00000005,18,0,11,0,0,0,0
2025-03-09,acct_00000005,16,0,10,0,0,0,0
2025-03-10,acct_00000005,18,2,10,2,0,0,0
2025-03-11,acct_00000005,17,4,8,4,0,0,0
2025-03-12,acct_00000005,16,5,8,5,0,0,0
2025-03-13,acct_00000005,14,6,6,6,0,0,0
2025-03-14,acct_00000005,13,6,6,6,0,0,0
2025-03-15,acct_00000005,13,6,7,6,0,0,0
2025-03-16,acct_00000005,12,6,6,6,0,0,0
2025-03-17,acct_00000005,10,6,7,6,0,0,0
2025-03-18,acct_00000005,8,4,8,4,0,0,0
2025-03-19,acct_00000005,7,3,9,3,0,0,0
2025-03-20,acct_00000005,6,2,9,2,0,0,0
2025-03-21,acct_00000005,6,2,8,2,0,0,0
2025-03-22,acct_00000005,5,2,7,2,0,0,0
2025-03-23,acct_00000005,5,3,7,3,0,0,0
2025-03-24,acct_00000005,2,1,5,1,0,0,0
2025-03-25,acct_00000005,3,2,5,2,0,0,0
2025-03-26,acct_00000005,3,2,4,2,0,0,0
2025-03-27,acct_00000005,3,2,4,2,0,0,0
2025-03-28,acct_00000005,5,4,5,4,0,0,0
2025-03-29,acct_00000005,5,4,6,4,0,0,0
2025-03-30,acct_00000005,6,4,6,4,0,0,0
2025-03-31,acct_00000005,6,4,7,4,0,0,0
2025-04-01,acct_00000005,6,4,7,4,0,0,0
2025-04-02,acct_00000005,6,4,6,4,0,0,0
2025-04-03,acct_00000005,6,5,6,5,0,0,0
2025-04-04,acct_00000005,5,3,6,3,0,0,0
2025-04-05,acct_00000005,6,4,5,4,0,0,0
2025-04-06,acct_00000005,5,4,4,4,0,0,0
2025-04-07,acct_00000005,5,4,4,4,0,0,0
2025-04-08,acct_00000005,4,3,6,3,0,0,0
2025-04-09,acct_00000005,4,3,9,3,0,0,0
2025-04-10,acct_00000005,4,2,9,2,0,0,0
2025-04-11,acct_00000005,5,3,10,3,0,1,0
2025-04-12,acct_00000005,5,3,11,3,0,1,0
2025-04-13,acct_00000005,6,4,13,4,0,1,0
2025-04-14,acct_00000005,6,4,12,4,0,1,0
2025-04-15,acct_00000005,6,4,9,4,0,1,0
2025-04-16,acct_00000005,6,4,7,4,0,1,0
2025-04-17,acct_00000005,7,5,6,5,0,1,0
2025-04-18,acct_00000005,6,4,4,4,0,1,0
2025-04-19,acct_00000005,5,3,4,3,0,1,0
2025-04-20,acct_00000005,4,2,4,2,0,1,0
2025-04-21,acct_00000005,4,2,4,2,0,1,0
2025-04-22,acct_00000005,5,4,4,4,0,1,0
2025-04-23,acct_00000005,5,4,3,4,0,1,0
2025-04-24,acct_00000005,7,7,5,7,0,1,0
2025-04-25,acct_00000005,9,9,7,9,0,1,0
2025-04-26,acct_00000005,10,10,7,10,0,1,0
2025-04-27,acct_00000005,11,10,6,10,0,1,0
2025-04-28,acct_00000005,10,10,6,10,0,1,0
2025-04-29,acct_00000005,8,8,6,8,0,1,0
2025-04-30,acct_00000005,8,8,6,8,0,1,0
2025-01-01,acct_00000006,0,0,0,0,0,0,0
2025-01-02,acct_00000006,0,0,0,0,0,0,0
2025-01-03,acct_00000006,0,0,0,0,0,0,0
2025-01-04,acct_00000006,0,0,0,0,0,0,0
2025-01-05,acct_00000006,0,0,0,0,0,0,0
2025-01-06,acct_00000006,0,0,0,0,0,0,0
2025-01-07,acct_00000006,0,0,0,0,0,0,0
2025-01-08,acct_00000006,0,0,0,0,0,0,0
2025-01-09,acct_00000006,0,0,0,0,0,0,0
2025-01-10,acct_00000006,0,0,0,0,0,0,0
2025-01-11,acct_00000006,0,0,0,0,0,0,0
2025-01-12,acct_00000006,0,0,0,0,0,0,0
2025-01-13,acct_00000006,0,0,0,0,0,0,0
2025-01-14,acct_00000006,0,0,0,0,0,0,0
2025-01-15,acct_00000006,0,0,0,0,0,0,0
2025-01-16,acct_00000006,1,0,0,0,0,0,0
2025-01-17,acct_00000006,2,0,0,0,0,0,0
2025-01-18,acct_00000006,3,0,1,0,0,0,0
2025-01-19,acct_00000006,3,1,1,1,0,0,0
2025-01-20,acct_00000006,3,1,1,1,0,0,0
2025-01-21,acct_00000006,3,1,1,1,0,0,0
2025-01-22,acct_00000006,3,1,1,1,0,0,0
2025-01-23,acct_00000006,3,1,1,1,0,0,0
2025-01-24,acct_00000006,3,1,1,1,0,0,0
2025-01-25,acct_00000006,3,1,0,1,0,0,0
2025-01-26,acct_00000006,4,1,0,1,0,0,0
2025-01-27,acct_00000006,3,1,0,1,0,0,0
2025-01-28,acct_00000006,3,1,0,1,0,0,0
2025-01-29,acct_00000006,4,1,0,1,0,0,0
2025-01-30,acct_00000006,3,1,0,1,0,0,0
2025-01-31,acct_00000006,3,1,0,1,0,0,0
2025-02-01,acct_00000006,3,1,0,1,0,0,0
2025-02-02,acct_00000006,5,0,3,0,0,0,0
2025-02-03,acct_00000006,5,0,5,0,0,0,0
2025-02-04,acct_00000006,5,1,7,1,0,0,0
2025-02-05,acct_00000006,5,2,7,2,1,0,0
2025-02-06,acct_00000006,5,2,7,2,1,0,0
2025-02-07,acct_00000006,6,2,7,2,1,0,0
2025-02-08,acct_00000006,7,4,9,4,2,0,0
2025-02-09,acct_00000006,7,4,8,4,2,0,0
2025-02-10,acct_00000006,7,4,7,4,2,0,0
2025-02-11,acct_00000006,7,4,5,4,2,0,0
2025-02-12,acct_00000006,6,3,5,3,1,0,0
2025-02-13,acct_00000006,6,3,5,3,1,0,0
2025-02-14,acct_00000006,6,3,6,3,1,0,0
2025-02-15,acct_00000006,6,1,4,1,0,0,0
2025-02-16,acct_00000006,6,1,5,1,0,0,0
2025-02-17,acct_00000006,5,1,5,1,0,0,0
2025-02-18,acct_00000006,4,1,6,1,0,0,0
2025-02-19,acct_00000006,4,1,7,1,0,0,0
2025-02-20,acct_00000006,4,1,7,1,0,0,0
2025-02-21,acct_00000006,4,1,6,1,0,0,0
2025-02-22,acct_00000006,4,1,6,1,0,0,0
2025-02-23,acct_00000006,4,2,4,2,0,0,0
2025-02-24,acct_00000006,4,2,4,2,0,0,0
2025-02-25,acct_00000006,3,2,3,2,0,0,0
2025-02-26,acct_00000006,3,2,4,2,0,0,0
2025-02-27,acct_00000006,3,2,4,2,0,0,0
2025-02-28,acct_00000006,3,2,6,2,0,0,0
2025-03-01,acct_00000006,3,2,6,2,0,0,0
2025-03-02,acct_00000006,3,1,6,1,0,0,0
2025-03-03,acct_00000006,3,1,5,1,0,0,0
2025-03-04,acct_00000006,2,0,5,0,0,0,0
2025-03-05,acct_00000006,2,1,3,1,0,0,0
2025-03-06,acct_00000006,2,1,4,1,0,0,0
2025-03-07,acct_00000006,2,1,2,1,0,0,0
2025-03-08,acct_00000006,3,2,2,2,0,0,0
2025-03-09,acct_00000006,3,2,2,2,0,0,0
2025-03-10,acct_00000006,3,2,2,2,0,0,0
2025-03-11,acct_00000006,3,2,3,2,0,0,0
2025-03-12,acct_00000006,2,1,4,1,0,0,0
2025-03-13,acct_00000006,4,2,5,2,0,0,0
2025-03-14,acct_00000006,5,3,5,3,0,0,0
2025-03-15,acct_00000006,4,2,5,2,0,0,0
2025-03-16,acct_00000006,4,2,5,2,0,1,0
2025-03-17,acct_00000006,4,2,5,2,0,1,0
2025-03-18,acct_00000006,5,3,5,3,0,1,0
2025-03-19,acct_00000006,5,4,5,4,0,1,0
2025-03-20,acct_00000006,4,4,3,4,0,1,0
2025-03-21,acct_00000006,5,4,3,4,0,1,0
2025-03-22,acct_00000006,5,4,3,4,0,1,0
2025-03-23,acct_00000006,5,4,4,4,0,1,0
2025-03-24,acct_00000006,6,5,6,5,0,1,0
2025-03-25,acct_00000006,6,4,6,4,0,1,0
2025-03-26,acct_00000006,5,3,5,3,0,1,0
2025-03-27,acct_00000006,4,3,5,3,0,1,0
2025-03-28,acct_00000006,4,2,5,2,0,1,0
2025-03-29,acct_00000006,4,2,5,2,0,1,0
2025-03-30,acct_00000006,5,3,3,3,0,1,0
2025-03-31,acct_00000006,4,2,1,2,0,1,0
2025-04-01,acct_00000006,3,2,0,2,0,1,0
2025-04-02,acct_00000006,2,2,0,2,0,1,0
2025-04-03,acct_00000006,1,1,0,1,0,1,0
2025-04-04,acct_00000006,1,1,0,1,0,1,0
2025-04-05,acct_00000006,2,2,0,2,0,1,0
2025-04-06,acct_00000006,1,1,0,1,0,1,0
2025-04-07,acct_00000006,2,3,0,3,0,1,0
2025-04-08,acct_00000006,2,3,0,3,0,1,0
2025-04-09,acct_00000006,2,4,0,4,0,1,0
2025-04-10,acct_00000006,2,4,0,4,0,1,0
2025-04-11,acct_00000006,2,4,0,4,0,1,0
2025-04-12,acct_00000006,2,3,0,3,0,1,0
2025-04-13,acct_00000006,3,4,0,4,0,1,0
2025-04-14,acct_00000006,2,2,0,2,0,1,0
2025-04-15,acct_00000006,2,2,0,2,0,1,0
2025-04-16,acct_00000006,1,1,0,1,0,0,0
2025-04-17,acct_00000006,1,1,0,1,0,0,0
2025-04-18,acct_00000006,1,1,0,1,0,0,0
2025-04-19,acct_00000006,1,1,0,1,0,0,0
2025-04-20,acct_00000006,0,0,0,0,0,0,0
2025-04-21,acct_00000006,0,0,0,0,0,0,0
2025-04-22,acct_00000006,0,0,0,0,0,0,0
2025-04-23,acct_00000006,1,1,0,1,0,0,0
2025-04-24,acct_00000006,1,1,0,1,0,0,0
2025-04-25,acct_00000006,1,1,0,1,0,0,0
2025-04-26,acct_00000006,1,1,0,1,0,0,0
2025-04-27,acct_00000006,2,2,0,2,0,0,0
2025-04-28,acct_00000006,2,3,0,3,0,0,0
2025-04-29,acct_00000006,2,3,0,3,0,0,0
2025-04-30,acct_00000006,3,3,0,3,0,0,0
2025-01-01,acct_00000007,0,0,0,0,0,0,0
2025-01-02,acct_00000007,0,0,0,0,0,0,0
2025-01-03,acct_00000007,0,0,0,0,0,0,0
2025-01-04,acct_00000007,0,0,0,0,0,0,0
2025-01-05,acct_00000007,0,0,0,0,0,0,0
2025-01-06,acct_00000007,0,0,0,0,0,0,0
2025-01-07,acct_00000007,0,0,0,0,0,0,0
2025-01-08,acct_00000007,0,0,0,0,0,0,0
2025-01-09,acct_00000007,0,0,0,0,0,0,0
2025-01-10,acct_00000007,0,0,0,0,0,0,0
2025-01-11,acct_00000007,0,0,0,0,0,0,0
2025-01-12,acct_00000007,0,0,0,0,0,0,0
2025-01-13,acct_00000007,0,0,0,0,0,0,0
2025-01-14,acct_00000007,0,0,0,0,0,0,0
2025-01-15,acct_00000007,0,0,0,0,0,0,0
2025-01-16,acct_00000007,0,0,0,0,0,0,0
2025-01-17,acct_00000007,0,0,0,0,0,0,0
2025-01-18,acct_00000007,0,0,0,0,0,0,0
2025-01-19,acct_00000007,0,0,0,0,0,0,0
2025-01-20,acct_00000007,0,0,0,0,0,0,0
2025-01-21,acct_00000007,0,0,0,0,0,0,0
2025-01-22,acct_00000007,0,0,0,0,0,0,0
2025-01-23,acct_00000007,0,0,0,0,0,0,0
2025-01-24,acct_00000007,0,0,0,0,0,0,0
2025-01-25,acct_00000007,0,0,0,0,0,0,0
2025-01-26,acct_00000007,0,0,0,0,0,0,0
2025-01-27,acct_00000007,0,0,0,0,0,0,0
2025-01-28,acct_00000007,0,0,0,0,0,0,0
2025-01-29,acct_00000007,0,0,0,0,0,0,0
2025-01-30,acct_00000007,0,0,0,0,0,0,0
2025-01-31,acct_00000007,0,0,0,0,0,0,0
2025-02-01,acct_00000007,0,0,0,0,0,0,0
2025-02-02,acct_00000007,0,0,0,0,0,0,0
2025-02-03,acct_00000007,0,0,0,0,0,0,0
2025-02-04,acct_00000007,0,0,0,0,0,0,0
2025-02-05,acct_00000007,0,0,0,0,0,0,0
2025-02-06,acct_00000007,0,0,0,0,0,0,0
2025-02-07,acct_00000007,0,0,0,0,0,0,0
2025-02-08,acct_00000007,0,0,0,0,0,0,0
2025-02-09,acct_00000007,0,0,0,0,0,0,0
2025-02-10,acct_00000007,0,0,0,0,0,0,0
2025-02-11,acct_00000007,0,0,0,0,0,0,0
2025-02-12,acct_00000007,0,0,0,0,0,0,0
2025-02-13,acct_00000007,1,0,0,0,0,0,0
2025-02-14,acct_00000007,1,0,0,0,0,0,0
2025-02-15,acct_00000007,1,0,0,0,0,0,0
2025-02-16,acct_00000007,1,1,1,1,0,0,0
2025-02-17,acct_00000007,2,1,2,1,0,0,0
2025-02-18,acct_00000007,3,1,4,1,0,0,0
2025-02-19,acct_00000007,3,1,4,1,0,0,0
2025-02-20,acct_00000007,4,1,5,1,0,0,0
2025-02-21,acct_00000007,6,2,6,2,0,0,0
2025-02-22,acct_00000007,6,3,6,3,0,0,0
2025-02-23,acct_00000007,7,3,5,3,0,0,0
2025-02-24,acct_00000007,8,4,5,4,0,0,0
2025-02-25,acct_00000007,9,4,4,4,0,0,0
2025-02-26,acct_00000007,9,4,5,4,0,0,0
2025-02-27,acct_00000007,11,4,4,4,0,0,0
2025-02-28,acct_00000007,15,3,3,3,0,0,0
2025-03-01,acct_00000007,19,2,4,2,0,0,0
2025-03-02,acct_00000007,19,1,5,1,0,0,0
2025-03-03,acct_00000007,20,1,10,1,0,0,0
2025-03-04,acct_00000007,20,1,12,1,0,0,0
2025-03-05,acct_00000007,18,1,14,1,0,0,0
2025-03-06,acct_00000007,18,1,15,1,0,0,0
2025-03-07,acct_00000007,18,2,19,2,0,0,0
2025-03-08,acct_00000007,20,3,18,3,0,0,0
2025-03-09,acct_00000007,22,3,18,3,0,0,0
2025-03-10,acct_00000007,23,3,12,3,0,0,0
2025-03-11,acct_00000007,22,5,10,5,0,0,0
2025-03-12,acct_00000007,21,6,9,6,0,0,0
2025-03-13,acct_00000007,20,6,10,6,0,0,0
2025-03-14,acct_00000007,16,5,8,5,0,0,0
2025-03-15,acct_00000007,16,6,9,6,0,0,0
2025-03-16,acct_00000007,16,6,9,6,0,0,0
2025-03-17,acct_00000007,15,7,9,7,1,0,0
2025-03-18,acct_00000007,13,7,9,7,1,0,0
2025-03-19,acct_00000007,13,6,8,6,1,0,0
2025-03-20,acct_00000007,14,7,7,7,1,0,0
2025-03-21,acct_00000007,13,8,6,8,2,0,0
2025-03-22,acct_00000007,11,7,5,7,2,0,0
2025-03-23,acct_00000007,12,8,4,8,3,0,0
2025-03-24,acct_00000007,11,6,5,6,2,0,0
2025-03-25,acct_00000007,10,4,4,4,2,0,0
2025-03-26,acct_00000007,12,7,3,7,3,0,0
2025-03-27,acct_00000007,12,8,2,8,3,0,0
2025-03-28,acct_00000007,11,8,2,8,2,0,0
2025-03-29,acct_00000007,11,9,2,9,2,0,0
2025-03-30,acct_00000007,11,8,3,8,1,0,0
2025-03-31,acct_00000007,11,9,2,9,1,0,0
2025-04-01,acct_00000007,11,9,2,9,1,0,0
2025-04-02,acct_00000007,9,6,2,6,0,0,0
2025-04-03,acct_00000007,8,4,2,4,0,0,0
2025-04-04,acct_00000007,7,3,2,3,0,0,0
2025-04-05,acct_00000007,6,2,2,2,0,0,0
2025-04-06,acct_00000007,5,2,2,2,0,0,0
2025-04-07,acct_00000007,6,2,2,2,0,0,0
2025-04-08,acct_00000007,6,2,2,2,0,0,0
2025-04-09,acct_00000007,6,2,2,2,0,0,0
2025-04-10,acct_00000007,8,5,2,5,1,0,0
2025-04-11,acct_00000007,8,6,2,6,1,0,0
2025-04-12,acct_00000007,8,6,2,6,2,0,0
2025-04-13,acct_00000007,8,7,1,7,2,0,0
2025-04-14,acct_00000007,8,7,1,7,2,1,0
2025-04-15,acct_00000007,8,8,1,8,2,1,0
2025-04-16,acct_00000007,8,9,1,9,2,1,0
2025-04-17,acct_00000007,7,7,1,7,1,1,0
2025-04-18,acct_00000007,7,6,0,6,1,1,0
2025-04-19,acct_00000007,6,6,0,6,0,1,0
2025-04-20,acct_00000007,5,5,0,5,0,1,0
2025-04-21,acct_00000007,4,4,0,4,0,1,0
2025-04-22,acct_00000007,4,3,0,3,0,1,0
2025-04-23,acct_00000007,4,3,0,3,0,1,0
2025-04-24,acct_00000007,3,3,0,3,0,1,0
2025-04-25,acct_00000007,4,4,0,4,0,1,0
2025-04-26,acct_00000007,4,3,0,3,0,1,0
2025-04-27,acct_00000007,4,4,0,4,0,1,0
2025-04-28,acct_00000007,4,4,0,4,0,1,0
2025-04-29,acct_00000007,4,4,0,4,0,1,0
2025-04-30,acct_00000007,4,4,0,4,0,1,0
2025-01-01,acct_00000008,0,0,0,0,0,0,0
2025-01-02,acct_00000008,0,0,0,0,0,0,0
2025-01-03,acct_00000008,0,0,0,0,0,0,0
2025-01-04,acct_00000008,0,0,0,0,0,0,0
2025-01-05,acct_00000008,0,0,0,0,0,0,0
2025-01-06,acct_00000008,0,0,0,0,0,0,0
2025-01-07,acct_00000008,0,0,0,0,0,0,0
2025-01-08,acct_00000008,0,0,0,0,0,0,0
2025-01-09,acct_00000008,0,0,0,0,0,0,0
2025-01-10,acct_00000008,0,0,0,0,0,0,0
2025-01-11,acct_00000008,0,0,0,0,0,0,0
2025-01-12,acct_00000008,0,0,0,0,0,0,0
2025-01-13,acct_00000008,0,0,0,0,0,0,0
2025-01-14,acct_00000008,0,0,0,0,0,0,0
2025-01-15,acct_00000008,0,0,0,0,0,0,0
2025-01-16,acct_00000008,0,0,0,0,0,0,0
2025-01-17,acct_00000008,0,0,0,0,0,0,0
2025-01-18,acct_00000008,0,0,0,0,0,0,0
2025-01-19,acct_00000008,0,0,0,0,0,0,0
2025-01-20,acct_00000008,0,0,0,0,0,0,0
2025-01-21,acct_00000008,0,0,0,0,0,0,0
2025-01-22,acct_00000008,0,0,0,0,0,0,0
2025-01-23,acct_00000008,0,0,0,0,0,0,0
2025-01-24,acct_00000008,0,0,0,0,0,0,0
2025-01-25,acct_00000008,0,0,0,0,0,0,0
2025-01-26,acct_00000008,0,0,0,0,0,0,0
2025-01-27,acct_00000008,0,0,0,0,0,0,0
2025-01-28,acct_00000008,0,0,0,0,0,0,0
2025-01-29,acct_00000008,0,0,0,0,0,0,0
2025-01-30,acct_00000008,0,0,0,0,0,0,0
2025-01-31,acct_00000008,0,0,0,0,0,0,0
2025-02-01,acct_00000008,0,0,0,0,0,0,0
2025-02-02,acct_00000008,0,0,0,0,0,0,0
2025-02-03,acct_00000008,0,0,0,0,0,0,0
2025-02-04,acct_00000008,0,0,0,0,0,0,0
2025-02-05,acct_00000008,5,0,1,0,0,0,0
2025-02-06,acct_00000008,5,1,4,1,0,0,0
2025-02-07,acct_00000008,7,1,4,1,0,0,0
2025-02-08,acct_00000008,8,2,5,2,0,0,0
2025-02-09,acct_00000008,8,2,5,2,0,0,0
2025-02-10,acct_00000008,8,3,5,3,1,0,0
2025-02-11,acct_00000008,9,5,6,5,1,0,0
2025-02-12,acct_00000008,9,5,7,5,1,0,0
2025-02-13,acct_00000008,11,4,5,4,1,0,0
2025-02-14,acct_00000008,12,5,7,5,1,0,0
2025-02-15,acct_00000008,12,5,7,5,1,0,0
2025-02-16,acct_00000008,13,6,8,6,1,0,0
2025-02-17,acct_00000008,13,5,8,5,0,0,0
2025-02-18,acct_00000008,15,3,7,3,0,0,0
2025-02-19,acct_00000008,17,4,5,4,0,0,0
2025-02-20,acct_00000008,17,4,4,4,0,0,0
2025-02-21,acct_00000008,17,3,2,3,0,0,0
2025-02-22,acct_00000008,16,2,1,2,0,0,0
2025-02-23,acct_00000008,15,1,0,1,0,0,0
2025-02-24,acct_00000008,15,1,0,1,0,0,0
2025-02-25,acct_00000008,13,3,0,3,0,0,0
2025-02-26,acct_00000008,13,3,1,3,0,0,0
2025-02-27,acct_00000008,12,4,2,4,0,0,0
2025-02-28,acct_00000008,12,4,3,4,0,0,0
2025-03-01,acct_00000008,12,4,3,4,0,0,0
2025-03-02,acct_00000008,13,5,3,5,0,0,0
2025-03-03,acct_00000008,12,5,3,5,0,0,0
2025-03-04,acct_00000008,10,7,3,7,1,0,0
2025-03-05,acct_00000008,8,6,2,6,1,0,0
2025-03-06,acct_00000008,6,5,1,5,1,0,0
2025-03-07,acct_00000008,8,6,2,6,1,0,0
2025-03-08,acct_00000008,8,7,2,7,1,0,0
2025-03-09,acct_00000008,7,6,2,6,1,0,0
2025-03-10,acct_00000008,7,6,3,6,1,0,0
2025-03-11,acct_00000008,4,2,4,2,0,0,0
2025-03-12,acct_00000008,5,3,4,3,0,0,0
2025-03-13,acct_00000008,5,4,4,4,0,0,0
2025-03-14,acct_00000008,5,3,2,3,0,0,0
2025-03-15,acct_00000008,4,2,2,2,0,0,0
2025-03-16,acct_00000008,5,3,2,3,0,0,0
2025-03-17,acct_00000008,5,3,1,3,0,0,0
2025-03-18,acct_00000008,5,3,0,3,0,0,0
2025-03-19,acct_00000008,3,2,1,2,0,0,0
2025-03-20,acct_00000008,4,3,1,3,0,0,0
2025-03-21,acct_00000008,5,5,1,5,0,0,0
2025-03-22,acct_00000008,5,5,1,5,0,0,0
2025-03-23,acct_00000008,4,4,1,4,0,0,0
2025-03-24,acct_00000008,4,4,3,4,0,0,0
2025-03-25,acct_00000008,5,5,3,5,0,0,0
2025-03-26,acct_00000008,5,5,2,5,0,0,0
2025-03-27,acct_00000008,4,4,2,4,0,0,0
2025-03-28,acct_00000008,4,3,2,3,1,0,0
2025-03-29,acct_00000008,4,3,4,3,1,0,0
2025-03-30,acct_00000008,4,3,4,3,1,0,0
2025-03-31,acct_00000008,4,3,3,3,1,0,0
2025-04-01,acct_00000008,3,2,3,2,1,0,0
2025-04-02,acct_00000008,4,3,3,3,1,0,0
2025-04-03,acct_00000008,4,3,3,3,2,0,0
2025-04-04,acct_00000008,3,2,4,2,1,0,0
2025-04-05,acct_00000008,3,2,2,2,1,0,0
2025-04-06,acct_00000008,3,2,2,2,1,1,0
2025-04-07,acct_00000008,3,2,1,2,1,1,0
2025-04-08,acct_00000008,3,2,1,2,1,1,0
2025-04-09,acct_00000008,2,1,2,1,1,1,0
2025-04-10,acct_00000008,1,0,4,0,0,1,0
2025-04-11,acct_00000008,1,0,4,0,0,1,0
2025-04-12,acct_00000008,1,0,4,0,0,1,0
2025-04-13,acct_00000008,2,1,4,1,0,1,0
2025-04-14,acct_00000008,3,2,4,2,1,1,0
2025-04-15,acct_00000008,3,2,4,2,1,1,0
2025-04-16,acct_00000008,4,3,3,3,1,1,0
2025-04-17,acct_00000008,4,3,1,3,1,1,0
2025-04-18,acct_00000008,4,4,0,4,1,1,0
2025-04-19,acct_00000008,5,5,0,5,1,1,0
2025-04-20,acct_00000008,4,4,0,4,1,1,0
2025-04-21,acct_00000008,3,3,0,3,0,1,0
2025-04-22,acct_00000008,4,4,0,4,0,1,0
2025-04-23,acct_00000008,3,3,0,3,0,1,0
2025-04-24,acct_00000008,4,4,0,4,0,1,0
2025-04-25,acct_00000008,3,3,0,3,0,1,0
2025-04-26,acct_00000008,2,2,0,2,0,1,0
2025-04-27,acct_00000008,2,2,0,2,0,1,0
2025-04-28,acct_00000008,2,2,0,2,0,1,0
2025-04-29,acct_00000008,1,1,0,1,0,1,0
2025-04-30,acct_00000008,1,1,0,1,0,1,0
2025-01-01,acct_00000009,0,0,0,0,0,0,0
2025-01-02,acct_00000009,0,0,0,0,0,0,0
2025-01-03,acct_00000009,0,0,0,0,0,0,0
2025-01-04,acct_00000009,0,0,0,0,0,0,0
2025-01-05,acct_00000009,0,0,0,0,0,0,0
2025-01-06,acct_00000009,0,0,0,0,0,0,0
2025-01-07,acct_00000009,0,0,0,0,0,0,0
2025-01-08,acct_00000009,0,0,0,0,0,0,0
2025-01-09,acct_00000009,0,0,0,0,0,0,0
2025-01-10,acct_00000009,0,0,0,0,0,0,0
2025-01-11,acct_00000009,0,0,0,0,0,0,0
2025-01-12,acct_00000009,0,0,0,0,0,0,0
2025-01-13,acct_00000009,0,0,0,0,0,0,0
2025-01-14,acct_00000009,0,0,0,0,0,0,0
2025-01-15,acct_00000009,0,0,0,0,0,0,0
2025-01-16,acct_00000009,0,0,0,0,0,0,0
2025-01-17,acct_00000009,0,0,0,0,0,0,0
2025-01-18,acct_00000009,0,0,0,0,0,0,0
2025-01-19,acct_00000009,0,0,0,0,0,0,0
2025-01-20,acct_00000009,0,0,0,0,0,0,0
2025-01-21,acct_00000009,0,0,0,0,0,0,0
2025-01-22,acct_00000009,0,0,0,0,0,0,0
2025-01-23,acct_00000009,0,0,0,0,0,0,0
2025-01-24,acct_00000009,0,0,0,0,0,0,0
2025-01-25,acct_00000009,0,0,0,0,0,0,0
2025-01-26,acct_00000009,0,0,0,0,0,0,0
2025-01-27,acct_00000009,0,0,0,0,0,0,0
2025-01-28,acct_00000009,0,0,0,0,0,0,0
2025-01-29,acct_00000009,0,0,0,0,0,0,0
2025-01-30,acct_00000009,0,0,0,0,0,0,0
2025-01-31,acct_00000009,0,0,0,0,0,0,0
